kepid,kepoi_name,kepler_name,ra,dec
11348997,K02090.01,Kepler-1089 b,291.09274,49.19006
5705819,K02091.01,Kepler-1793 b,291.91287,40.953892
6696580,K02092.01,Kepler-359 c,293.29364,42.19635
11358389,K02163.01,Kepler-365 b,295.62659,49.130428
7204981,K02164.01,Kepler-1127 b,293.21738,42.720711
3847907,K00229.01,Kepler-497 b,290.76587,38.927959
4370527,K02166.01,Kepler-1128 b,293.06335,39.40345
6041734,K02167.01,Kepler-1129 b,291.60449,41.309361
5125347,K02241.01,Kepler-1812 b,298.08453,40.283249
9336200,K02242.01,Kepler-1153 b,289.14722,45.86618
4770617,K02243.01,Kepler-1154 b,297.47711,39.877239
4454934,K02245.01,Kepler-1155 b,288.82059,39.52282
9458343,K02246.01,Kepler-1156 b,288.92401,46.057629
7120108,K02325.01,Kepler-1825 b,292.51398,42.65176
10730703,K02327.01,Kepler-1191 b,291.65778,48.009312
8007644,K02328.01,Kepler-1192 b,282.14056,43.89658
11192235,K02329.01,Kepler-1826 b,292.76993,48.89962
6383785,K00239.01,Kepler-501 b,297.20154,41.730209
6696580,K02092.02,Kepler-359 b,293.29364,42.19635
6525946,K02093.01,,292.95416,41.934799
4249725,K00222.02,Kepler-120 c,287.89163,39.33913
8505920,K02094.01,Kepler-1090 c,295.66287,44.525841
7918992,K02095.01,Kepler-1091 b,299.78546,43.67075
6041734,K02167.02,,291.60449,41.309361
11308499,K02168.01,Kepler-366 b,296.85205,49.084438
11308499,K02168.02,Kepler-366 c,296.85205,49.084438
9006186,K02169.01,Kepler-1130 b,285.20749,45.38435
9006186,K02169.02,Kepler-1130 c,285.20749,45.38435
7802719,K02247.01,Kepler-1157 b,283.12103,43.525639
11030475,K02248.01,Kepler-1813 b,292.23993,48.51157
11030475,K02248.02,,292.23993,48.51157
11030475,K02248.03,,292.23993,48.51157
5023956,K00233.01,,295.24182,40.155209
12401863,K02331.01,Kepler-1193 b,288.14478,51.27562
5534941,K02332.01,Kepler-1827 b,292.25247,40.792721
11121752,K02333.01,Kepler-380 b,282.39462,48.75914
11121752,K02333.02,Kepler-380 c,282.39462,48.75914
2990873,K02335.01,Kepler-1194 b,291.69955,38.145271
9307509,K02096.01,Kepler-1794 b,300.61969,45.788921
10158729,K02097.01,Kepler-1092 b,297.72314,47.112659
6105462,K02098.01,Kepler-1093 b,284.978,41.420158
3120355,K02099.01,Kepler-1094 b,292.30124,38.26704
6047072,K02100.01,Kepler-1095 b,293.26245,41.36512
9006186,K02169.03,Kepler-1130 d,285.20749,45.38435
9006186,K02169.04,,285.20749,45.38435
11410904,K02171.01,Kepler-1131 b,295.65149,49.261292
5021737,K00026.01,,294.73282,40.150341
3862246,K00230.01,,294.51746,38.956341
4173026,K02172.01,Kepler-1801 b,295.164,39.201408
10471621,K02554.01,,292.37979,47.644611
10471621,K02554.02,,292.37979,47.644611
5350244,K02555.01,Kepler-1276 b,287.85699,40.54718
5374403,K02556.01,Kepler-1277 b,295.10242,40.572392
10925113,K02557.01,,294.1239,48.348999
11769801,K02633.01,,295.14294,49.993069
11752906,K00253.02,Kepler-2000 c,285.57434,49.962269
1995519,K02634.01,Kepler-1299 b,286.15015,37.411369
4914566,K02635.01,Kepler-1300 b,289.03302,40.086891
6198182,K02636.01,Kepler-1864 b,289.68671,41.588928
10024051,K02409.01,Kepler-1228 b,296.55307,46.96629
8676038,K02410.01,,285.74298,44.85783
4349452,K00244.01,Kepler-25 c,286.6384,39.487881
8676038,K02410.02,,285.74298,44.85783
8073806,K02411.01,Kepler-1835 b,280.31488,43.98571
10419312,K02412.01,,297.11157,47.534691
3234598,K02413.01,Kepler-383 b,291.34259,38.363129
10453588,K02484.01,Kepler-1253 b,283.8851,47.637218
11125613,K02485.01,Kepler-1254 b,285.17334,48.770039
8074328,K02486.01,,280.69046,43.919182
7212184,K02487.01,Kepler-1255 b,295.23926,42.726479
6956014,K00031.01,,294.0318,42.468845
9757613,K00250.02,Kepler-26 c,284.94098,46.56654
5307858,K02558.01,,299.41333,40.428478
6605493,K02559.01,Kepler-1686 b,291.60675,42.035919
4670217,K02560.01,,295.70517,39.75684
7259298,K02561.01,Kepler-1278 b,282.95694,42.825619
9574179,K02637.01,,284.72894,46.206478
6211812,K02638.01,Kepler-1865 b,293.94116,41.5905
11391755,K02639.01,,285.36517,49.201561
11391755,K02639.02,,285.36517,49.201561
9088780,K02640.01,,291.80984,45.435478
8894646,K02641.01,,294.99585,45.119579
3234598,K02413.02,Kepler-383 c,291.34259,38.363129
8611832,K02414.01,Kepler-384 b,286.02612,44.782871
8611832,K02414.02,Kepler-384 c,286.02612,44.782871
5621586,K02415.01,Kepler-1836 b,292.31512,40.838821
9210387,K02416.01,Kepler-1837 b,288.20764,45.683479
11852982,K00247.01,Kepler-1712 b,284.9986,50.14679
8559152,K02488.01,Kepler-1256 b,291.4743,44.68351
2718778,K02489.01,Kepler-1844 b,292.6904,37.93457
3122913,K02490.01,Kepler-1845 b,292.90161,38.297081
9229657,K02491.01,Kepler-1257 b,296.07568,45.62706
10415227,K02562.01,,295.85266,47.503578
5175024,K02563.01,Kepler-1279 b,288.09564,40.365971
9026749,K02564.01,Kepler-1280 b,293.57394,45.384541
12216278,K02565.01,,295.5582,50.828388
9159242,K02566.01,,293.67426,45.517239
12061096,K02642.01,,291.13638,50.575939
5794240,K00254.01,Kepler-45 b,292.87289,41.06427
6933567,K02643.01,Kepler-1301 b,286.60416,42.440319
9993529,K02644.01,,282.40594,46.90448
11303815,K02645.01,,295.06241,49.049278
6044553,K02646.01,,292.48703,41.311119
9654468,K02417.01,Kepler-1684 b,294.00543,46.310692
4349452,K00244.02,Kepler-25 b,286.6384,39.487881
10027247,K02418.01,Kepler-1229 b,297.48669,46.996712
